"","X","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"237",237,"sbm",1,1,50,268,1,50,4,20,10.72,4,2.57978675655163,0.26924636229527,0.0105974827793842,0.331971207395857,3,0.0394317185404225,0.41661195009849,0.0726741878555272,13.7600436896241,0.614061878185022,0.189387755102041,2.98,2,1.93877551020408,122.967573589939,1,25.38,27.2380960705961,94,1269,0.431823489682946
"238",238,"sbm",1,1,50,292,1,50,4,20,11.68,1,0.0599504536548166,0.00627526468734394,0.00742025678258718,0.386511306061175,6,0.475220893861565,0.463386727688787,0.0683589064306882,14.6286717007964,0.579060284046503,0.169795918367347,5.12,3,2.80816326530612,126.225496323268,1,32.4,21.3350339458222,87,1620,0.539557446867113
"239",239,"sbm",1,1,50,328,1,50,6,19,13.12,6,5.36779365031156,0.557893838004972,0.011663989882488,0.121356335514575,3,0.0211382358780582,0.271261682242991,0.0715617910969164,13.9739375534312,0.305658436091185,0.12,2.46,2,1.75510204081633,140.59520433358,4,23.22,11.0144432080643,43,1161,-0.142546096911355
"240",240,"sbm",1,1,50,845,1,50,23,44,33.8,23,22.4557693838861,0.839277054161101,0.0156979728301747,0,2,0.0062151972182527,0.705090450147244,0.0288857827083264,34.6191069183577,0.218546418891245,0.208163265306122,2,2,1.31020408163265,163.886572015307,188,402.24,118.83010681521,637,20112,-0.194741779574953
"241",241,"sbm",1,1,50,98,0,31,0,12,3.92,0,-7.48884804437944e-16,-2.1764495420866e-16,-1,0.26442107455227,8,0.154437552474829,0.307817589576547,0.123135004490689,8.12116752775703,0.73458127837672,0.164897959183673,4.28,0,2.79368421052632,65.622296834365,0,3.78,5.47830600958854,18,189,0.466201432552569
"242",242,"sbm",1,1,50,353,1,50,8,21,14.12,8,6.95447177721824,0.645256942655881,0.0118830334143789,0.047328042115738,3,0.0200615936222328,0.273450244698206,0.0673135256572612,14.8558553460961,0.383902398315091,0.140408163265306,2.3,2,1.72081632653061,144.474599762739,6,26.82,13.230592255397,72,1341,-0.115182263174821
"243",243,"sbm",1,1,50,62,0,41,0,7,2.48,0,-1.00667720866657e-15,-2.99465503435565e-16,-1,0.499609781477627,9,0.141243532486764,0.0943396226415094,0.265177931905139,3.77105286558206,0.797606912002847,0.0922448979591837,5.42,0,3.57837181044957,60.9639930857938,0,0.3,0.580288457473997,2,15,0.0177590392232022
"244",244,"sbm",1,1,50,642,1,50,13,38,25.68,13,12.2708617812246,0.753819588665333,0.0139599686868505,0.0728508554847099,2,0.013132147265412,0.599542736545902,0.0361929017822795,27.6297271220628,0.329297335622391,0.251428571428571,2,2,1.47591836734694,162.670730768505,47,204.54,112.920815672952,405,10227,0.0187820176055187
"245",245,"sbm",1,1,50,428,1,50,5,26,17.12,5,4.1792042583667,0.453263583600235,0.0123123373011414,0.171456022360031,3,0.0186513815934915,0.496105222832333,0.0496429006085999,20.1438672547423,0.418873366296725,0.181224489795918,2.5,2,1.66938775510204,146.151689651983,2,77.7,57.6312167393431,176,3885,0.389678847779837
"246",246,"sbm",1,1,50,457,1,50,5,29,18.28,5,1.58473703803729,0.132783973579953,0.0117580055370086,0.269934258722809,3,0.0510591652566555,0.727127829136117,0.0420212187252293,23.7975011276768,0.468285597964317,0.218775510204082,2.94,2,1.76408163265306,128.814617447435,2,136.86,103.862352001412,286,6843,0.699540530709324
"247",247,"sbm",1,1,50,127,1,50,1,11,5.08,1,0.787209792010624,0.312591900306003,0.00829106763387325,0.303211606423213,5,0.0682843546884572,0.0794392523364486,0.164085266509484,6.09439239288556,0.618207681362603,0.120816326530612,3.98,3,2.49061224489796,91.6441215965129,0,1.02,1.2204047505242,6,51,-0.176618725812972
"248",248,"sbm",1,1,50,224,1,50,4,15,8.96,4,3.22615920553489,0.511860516926407,0.0100027550199627,0.0409159757653061,3,0.0405232403513582,0.0676576114812917,0.103754424897617,9.63814315376703,0.410576194109992,0.123265306122449,3,3,2.04816326530612,116.123482168457,0,2.64,2.85542805683405,15,132,-0.268786593687177
"249",249,"sbm",1,1,50,443,1,50,5,30,17.72,5,4.76640003444408,0.700456158242348,0.012507616253774,0.101995424180505,3,0.0271354253066401,0.454893138357705,0.0482983230106834,20.7046526186593,0.411136198252283,0.250612244897959,2.28,2,1.64897959183673,144.553384389937,5,80.88,54.5997084540321,198,4044,-0.224211995902596
"250",250,"sbm",1,1,50,256,1,50,4,19,10.24,4,3.43304958982509,0.537666929654833,0.0109462163696251,0.170982360839844,3,0.051718715777413,0.216598436918496,0.0879123161381372,11.3749704697655,0.420347675643876,0.178775510204082,2.9,2,1.87428571428571,126.237563056791,1,11.64,7.71629603435456,31,582,-0.183629779884269
"251",1,"sbm",1,1,150,4612,1,150,9,99,61.4933333333333,9,8.85689091698794,0.611042709247195,0.00429313246206384,0.0641536013371355,3,0.00977322611282567,0.807610842145496,0.0117838323510227,84.8620355595276,0.389897911039039,0.2517225950783,2.4,2,1.60384787472036,545.839704179554,12,2028.46,1615.63115694827,3777,304269,0.295455358262347
"252",2,"sbm",1,1,150,5721,1,150,62,92,76.28,62,22.7521163003567,0.307963060411147,0.00451365058723053,0.321657276000821,2,0.00259822725026944,0.674331799999077,0.012968481466672,77.1100303894426,0.228170112776031,0.105503355704698,2,2,1.48805369127517,671.88480402739,1349,1948.72,236.660409155703,2721,292308,0.223872031814823
"253",3,"sbm",1,1,150,1250,1,150,6,33,16.6666666666667,6,5.3682487805623,0.592211744510116,0.00331278413333514,0.03763776,3,0.0206796199733827,0.0942041988157186,0.054679950236174,18.2882390287627,0.430335947367167,0.109619686800895,3,3,2.03024608501119,478.494918930255,1,14,9.67526424729751,43,2100,-0.447444972736806
"254",4,"sbm",1,1,150,4462,1,150,39,82,59.4933333333333,39,29.2118355431556,0.486001912119129,0.00419892978969431,0.247847001654089,2,0.00308518780369461,0.480456251567055,0.0161790484039645,61.8083322969084,0.345807948780912,0.151051454138702,2,2,1.6007158836689,753.868111463769,282,855.92,404.29860584049,1714,128388,0.335084208040503
"255",5,"sbm",1,1,150,1690,1,150,10,35,22.5333333333333,10,9.2249345817056,0.630962663996471,0.00356175678818077,0.0277707363187563,3,0.0106396669046997,0.134434148006195,0.0424788488996241,23.5411275470991,0.356605930039997,0.083668903803132,2.96,2,1.8861744966443,568.018043605558,6,34.14,16.2137691091502,88,5121,-0.059429768825192
"256",6,"sbm",1,1,150,5553,1,150,58,91,74.04,58,34.3934641856482,0.488380995532518,0.00446992117685632,0.230868971201631,2,0.00194334985965125,0.564068892121733,0.0133057326241549,75.1555760398059,0.217635599459948,0.113825503355705,2,2,1.50308724832215,777.852614073458,859,1540.6,340.12836108361,2256,231090,0.273117197144164
"257",7,"sbm",1,1,150,3249,1,150,28,56,43.32,28,14.6814085758966,0.336341917290043,0.00392836034229615,0.31945786098353,3,0.00415429687518246,0.391118732345261,0.0222213097786664,45.0018477740701,0.351616823045512,0.0851006711409396,2.03333333333333,2,1.70953020134228,697.543158357368,106,366.46,167.261545382549,745,54969,0.278771004853133
"258",8,"sbm",1,1,150,5273,1,150,58,82,70.3066666666667,58,55.5513436909603,0.853948440994485,0.00439364421982482,0,2,0.00115319594136177,0.394082066372405,0.0141635995523109,70.6035211110469,0.142954244296625,0.0784787472035794,2,2,1.52814317673378,760.100293295558,588,964.24,179.234040690606,1439,144636,-0.0062623821026957
"259",9,"sbm",1,1,150,2630,0,90,0,66,35.0666666666667,0,-1.87703994434919e-15,-1.14533846297478e-15,-1,0.0296681316774855,12,0.0172119103473547,0.646688956872513,0.0172497589685978,57.9718245234871,0.482093498311815,0.207606263982103,3.18,0,1.66628675632551,447.057005843518,0,636.98,538.452411636642,1398,95547,0.661180747561696
"260",10,"sbm",1,1,150,4354,1,150,6,97,58.0533333333333,6,5.53979760410603,0.743781006814256,0.00419360681546495,0.016892396581879,3,0.010950410157706,0.791630000965136,0.0121241495105104,82.4800122378156,0.391709420549115,0.261387024608501,2.4,2,1.65163310961969,531.115681143208,8,1859.18,1490.89294476554,3461,278877,0.0894602906634137
"261",11,"sbm",1,1,150,2442,1,150,10,64,32.56,10,7.28076804007148,0.261361755542779,0.0037119520472118,0.306849539957648,3,0.0124333882748812,0.655117392295418,0.0193793849796108,51.6012247577571,0.596079231349209,0.211006711409396,2.91333333333333,2,1.82228187919463,527.358646063296,4,459.84,545.003442880573,1349,68976,0.669194219321074
"262",12,"sbm",1,1,150,4029,1,150,37,77,53.72,37,30.7750877141836,0.57137921398048,0.0040984676408828,0.201017554474907,2,0.00405353449583806,0.404306758899639,0.0180286247875713,55.4673477196878,0.343781855603632,0.156241610738255,2,2,1.63946308724832,767.729019039519,223,586.42,248.966488405555,1246,87963,0.198128623638959
"263",13,"sbm",1,1,150,5375,1,150,59,89,71.6666666666667,59,56.1999741964869,0.865358959689909,0.00442222657641487,0,2,0.00252621561036014,0.375111542495734,0.0138556510493758,72.1727182964131,0.172304978684229,0.116331096196868,2,2,1.51901565995526,734.14771084477,648,958.44,166.189932580994,1347,143766,-0.339881683377637
"264",14,"sbm",1,1,150,3187,1,150,27,66,42.4933333333333,27,25.6817090733,0.775884999889005,0.00390912883882039,0.000237620101036084,3,0.00604713053908437,0.133727924191322,0.0230625705831395,43.3603008994615,0.324782586206163,0.157762863534676,2.27333333333333,2,1.71812080536913,669.480677387506,23,120.8,47.9308786432794,323,18120,-0.28835635684275
"265",15,"sbm",1,1,150,1727,1,150,8,40,23.0266666666667,8,7.64880418589067,0.657772754608268,0.00358129418504115,0.0265948797144973,3,0.0132134221876629,0.133363721421203,0.0404707612341444,24.7091967016503,0.406588907270504,0.113914988814318,2.89333333333333,2,1.87615212527964,559.926901359672,4,37.06,20.3374980148335,111,5559,-0.370227272320615
"266",16,"sbm",1,1,150,2059,1,150,11,53,27.4533333333333,11,10.5627671085001,0.702749931205126,0.00369508427378845,0.00602290704923554,3,0.0161771077058801,0.190451542185549,0.0319518171011457,31.2971245683596,0.410663741323544,0.171454138702461,2.4,2,1.82031319910515,565.580967834131,13,83.4,57.7829774520271,229,12510,-0.528833611671206
"267",17,"sbm",1,1,150,2532,1,150,18,47,33.76,18,10.1757612920962,0.300655283605464,0.00377635315268654,0.334155666863827,3,0.00744067469196688,0.30653354970719,0.0287768165053864,34.7501955198145,0.321476442523113,0.0888590604026846,2.37333333333333,2,1.77807606263982,650.171578069008,52,173.78,66.9251680670685,343,26067,0.0514055178583241
"268",18,"sbm",1,1,150,6349,1,150,45,132,84.6533333333333,45,44.4349333100753,0.866986992295014,0.00480124649022803,0,2,0.0050824628325158,0.675637498703518,0.0106111418699059,94.2405645179514,0.311703382303395,0.317762863534676,2,2,1.43185682326622,708.489642373417,872,2735.94,1631.64048559362,5265,410391,-0.284069789711582
"269",19,"sbm",1,1,150,1598,0,149,0,55,21.3066666666667,0,-3.34957115008387e-15,6.66133814775094e-16,-1,0.0573902609801676,4,0.0341058986383596,0.450141201674944,0.0258752162779154,38.647019961472,0.594517299617236,0.226129753914989,3.03333333333333,0,2.09187375294758,402.397798156642,0,184.9,220.219315637538,614,27735,-0.192549744863753
"270",20,"sbm",1,1,150,525,0,100,0,25,7,0,-6.09952405939892e-15,-5.71265366718198e-16,-1,0.0986249433106576,6,0.0304123825752422,0.245871333497658,0.0609090284802445,16.4179272753356,0.72390465383624,0.120805369127517,2.80666666666667,0,2.47171717171717,222.478884040225,0,13.3,18.5775176241021,70,1995,-0.0707110367565951
"271",21,"sbm",1,1,150,2405,1,150,13,53,32.0666666666667,13,11.9576273611821,0.706863406170888,0.00375667133989586,0.0994261781371969,3,0.00899311300683797,0.24432523173491,0.0285136601288613,35.0709097141762,0.396718523381779,0.140492170022371,2.29333333333333,2,1.78953020134228,648.514951884694,19,133.9,74.4341292507371,341,20085,-0.0658712679176915
"272",22,"sbm",1,1,150,706,1,150,1,20,9.41333333333333,1,0.853343954491184,0.390688356371235,0.00269095101484595,0.177078902807983,5,0.0235328899989617,0.084423305588585,0.0822885995817825,12.1523516633206,0.614835393475321,0.0710514541387025,3.99333333333333,3,2.52384787472036,369.035399493004,0,4.26,4.80970774482234,21,639,0.137767012694574
"273",23,"sbm",1,1,150,5305,1,150,15,104,70.7333333333333,15,14.664538366709,0.56667397779368,0.00446211578443109,0.139228103588722,2,0.00338347754681659,0.708958040761207,0.0118259312163315,84.5599371167495,0.338349568531127,0.223266219239374,2,2,1.52527964205817,670.642805355478,38,2015.96,1433.52883163923,3594,302394,0.387577687404016
"274",24,"sbm",1,1,150,632,1,150,3,23,8.42666666666667,3,2.04944636965378,0.401244860826017,0.00260312231058409,0.241337526037494,5,0.0548865403912366,0.0234549516008935,0.105632119575384,9.46681751743465,0.639272303527935,0.0978076062639821,3.99333333333333,3,2.58800894854586,358.212667734728,0,0.84,0.927434217714615,4,126,-0.151859649122807
"275",25,"sbm",1,1,150,3295,1,150,24,68,43.9333333333333,24,21.1659511267239,0.688313597208549,0.00394823190201016,0.124886467517575,2,0.0048341412518229,0.379040156709109,0.0201776648749889,49.559748672382,0.413884838793005,0.161521252796421,2,2,1.70514541387025,712.134176860563,70,394.74,296.73660003218,971,59211,0.209327031380461
"276",26,"sbm",1,1,150,5378,1,150,45,92,71.7066666666667,45,38.6163315389067,0.611203375924274,0.00443168354619468,0.162234305541591,2,0.00213937162420874,0.536887046992212,0.0134134570952297,74.5519960216397,0.272297434515257,0.136196868008949,2,2,1.51874720357942,796.944916669022,457,1400.86,558.8553261538,2465,210129,0.278916376131831
"277",27,"sbm",1,1,150,2442,1,150,16,49,32.56,16,11.0611886249364,0.39711038779915,0.00375830495631643,0.241552586761432,3,0.00721246774972062,0.2816008048191,0.0281823510320103,35.4832000660333,0.394249461359368,0.110335570469799,2.50666666666667,2,1.78747203579418,645.834616545504,26,153.02,83.0067087124599,339,22953,0.362491304627133
"278",28,"sbm",1,1,150,126,0,105,0,7,1.68,0,-1.80358893530199e-15,-1.23253130563532e-15,-1,0.727670697908793,13,0.14267466646864,0,0.32502314418079,3.07670397602136,0.920134691309936,0.0357046979865772,7.64666666666667,0,6.26776255707763,142.249366743498,0,0,0,0,0,-0.21017535193875
"279",29,"sbm",1,1,150,550,1,150,1,15,7.33333333333333,1,0.818192508004625,0.348159958273073,0.00247892887048846,0.287180165289256,5,0.0325909973915938,0.0550724637681159,0.114750824979009,8.71453429797063,0.628327188741759,0.0514541387024608,4.10666666666667,3,2.72653243847875,332.706070221577,0,1.52,1.87788257168017,11,228,-0.0177060671984529
"280",30,"sbm",1,1,150,422,0,138,0,18,5.62666666666667,0,-2.05225048241477e-15,-6.90668285204263e-16,-1,0.243668718133016,5,0.0456626053661113,0.0931142410015649,0.100062745623921,9.99372937215244,0.717337912338459,0.0830425055928412,4.02,0,2.87390246482598,243.546713447264,0,2.38,3.62813391493451,17,357,-0.139819210474783
"281",31,"sbm",1,1,150,361,0,123,0,17,4.81333333333333,0,-3.00738869100969e-15,-7.54563274621957e-16,-1,0.256647048441924,5,0.0463177450264476,0.0860286762254085,0.108768270174434,9.19385771600744,0.733967885014758,0.0817897091722595,3.6,0,2.88777822204452,215.189217244399,0,1.72,2.67004260579837,11,258,-0.182104739503495
"282",32,"sbm",1,1,150,1368,1,150,7,37,18.24,7,6.25586961371277,0.597536657917855,0.00338467941284307,0.14721784053213,3,0.0197909049466727,0.137478075904019,0.0485420190465222,20.6007088218067,0.498571536282125,0.125906040268456,2.99333333333333,2,1.9903355704698,511.540156260744,2,24.56,17.8101396352051,78,3684,-0.0323909760824312
"283",33,"sbm",1,1,150,6202,1,150,44,108,82.6933333333333,44,30.3965587449437,0.445538746221281,0.00468750791384888,0.218422171083986,2,0.00270374821583241,0.744094335044261,0.0109213029816246,91.5641660782166,0.29186123960416,0.169843400447427,2,2,1.44501118568233,650.88823615311,462,2678.06,1543.33898997809,4254,401709,0.512879282778712
"284",34,"sbm",1,1,150,945,1,150,5,22,12.6,5,2.08609112765225,0.166270732394108,0.00288449335003731,0.392541642171272,4,0.0139747022663837,0.133384734001542,0.0741864224789105,13.4795555114452,0.53455025264181,0.0630872483221477,3.37333333333333,3,2.33190156599553,435.407837546532,0,10.38,6.67024847851268,38,1557,0.0119855782261476
"285",35,"sbm",1,1,150,339,0,149,0,11,4.52,0,8.62496428613651e-17,1.89058917932832e-15,-1,0.370350066567468,7,0.0602115468168799,0.0216606498194946,0.165587265422815,6.03911174839789,0.718040780267834,0.043489932885906,5.36666666666667,0,3.38427353528025,256.234375769322,0,0.24,0.526862308974033,3,36,-0.06234805207248
"286",36,"sbm",1,1,150,1871,1,150,12,42,24.9466666666667,12,11.5283775317597,0.685380710554253,0.0034728040089398,0.0139585864417402,3,0.0105288254982036,0.0593934818170379,0.0382867033274489,26.1187282552758,0.367288054692493,0.114451901565996,3,3,1.93539149888143,562.210156768693,1,18.88,10.1359351422577,46,2832,-0.486796862837836
"287",37,"sbm",1,1,150,604,1,150,2,17,8.05333333333333,2,1.65804107397334,0.396458173401112,0.00239798182647064,0.156518628568922,5,0.0307790924081692,0.00179784258889333,0.108435962115314,9.22203280620658,0.524952630420599,0.0600447427293065,4.32,4,2.81360178970917,335.359429836277,0,0.06,0.289178424288233,2,9,-0.266479130719045
"288",38,"sbm",1,1,150,1997,0,90,1,50,26.6266666666667,0,-7.64592141058458e-15,6.10622663525228e-16,-1,0.131241428993766,5,0.0176385254084457,0.455943578361198,0.0239840834286793,41.694317941049,0.509000872695232,0.156868008948546,2.9,2,1.89939393939394,505.880246577018,0,231.44,199.427350651608,558,34716,0.837531997783242
"289",39,"sbm",1,1,150,2690,1,150,12,63,35.8666666666667,12,11.1086574505059,0.726196867870504,0.00381923362552323,0.0938509694448667,3,0.0108751013261741,0.292446812502345,0.0248092291709021,40.3075804214371,0.425069588173511,0.182102908277405,2.19333333333333,2,1.76196868008949,665.293197661757,20,207.84,125.972356613951,553,31176,-0.123319792986196
"290",40,"sbm",1,1,150,3433,1,150,10,71,45.7733333333333,10,1.72466672579917,0.0627202046024418,0.00364205163313903,0.270264178261929,3,0.0181875048409199,0.655606078354116,0.0160225737526625,62.4119455111777,0.465966036099368,0.169306487695749,2.97333333333333,2,1.86586129753915,602.297570064118,13,820.88,639.456196399796,1702,123132,0.876502170156075
"291",41,"sbm",1,1,150,2071,1,150,9,50,27.6133333333333,9,8.57241220953547,0.68145629124615,0.00368576945979621,0.0886665573959307,3,0.0133072375070137,0.22698843701376,0.0313103787680483,31.9382913700323,0.422402182702898,0.150246085011186,2.53333333333333,2,1.82541387024608,593.640943989806,8,99.2,70.1659585908042,277,14880,-0.226257673985587
"292",42,"sbm",1,1,150,5702,1,150,55,100,76.0266666666667,55,53.4853474194433,0.861294914019084,0.00451558785860404,0,2,0.00324033328610702,0.491373264453907,0.0129523588886864,77.2060138692944,0.210613806500291,0.16089485458613,2,2,1.48975391498881,803.937581295812,761,1429.3,327.618962460598,2244,214395,-0.293748098350203
"293",43,"sbm",1,1,150,4021,1,150,38,63,53.6133333333333,38,6.06666512224296,0.111703456699197,0.0040731027244307,0.431371954785251,3,0.00862603941303387,0.629611748327794,0.0182373531392024,54.8325183137697,0.375265174966613,0.0629977628635347,2.33333333333333,2,1.64868008948546,627.425419130309,337,895.48,311.1768033659,1449,134322,0.216610020531354
